KeyTime,ResistValue,VoltValue,TempValue
2020-07-25 13:47:44,0.435,4.56,-20.0
2020-07-26 01:47:20,0.436,4.57,-20.0
2020-07-26 13:46:50,0.437,4.56,-20.0
2020-07-27 01:46:27,0.434,4.56,-20.0
2020-07-27 13:46:03,0.434,4.56,-20.0
2020-07-28 01:45:39,0.43,4.56,-20.0
2020-07-28 13:45:12,0.436,4.56,-20.0
2020-07-29 01:44:48,0.43,4.56,-20.0
2020-07-29 13:44:12,0.432,4.57,-20.0
2020-07-30 01:43:38,0.432,4.57,-20.0
2020-07-30 13:43:10,0.438,4.57,-20.0
2020-07-31 01:42:40,0.437,4.56,-20.0
2020-07-31 13:42:18,0.435,4.56,-20.0
2020-08-01 01:41:39,0.437,4.56,-20.0
2020-08-01 13:41:15,0.437,4.57,-20.0
2020-08-02 01:40:55,0.437,4.57,-20.0
2020-08-02 13:40:21,0.437,4.57,-20.0
2020-08-03 01:39:50,0.435,4.57,-20.0
2020-08-03 13:39:26,0.437,4.56,-20.0
2020-08-04 01:38:53,0.437,4.57,-20.0
2020-08-04 13:38:25,0.435,4.56,-20.0
2020-08-05 01:37:56,0.432,4.57,-20.0
2020-08-05 13:37:24,0.431,4.57,-20.0
2020-08-06 01:36:56,0.428,4.56,-20.0
2020-08-06 13:36:22,0.429,4.56,-20.0
2020-08-07 01:35:58,0.429,4.57,-20.0
2020-08-07 13:35:33,0.432,4.57,-20.0
2020-08-08 01:35:07,0.433,4.56,-20.0
2020-08-08 13:34:40,0.434,4.57,-20.0
2020-08-09 01:34:12,0.434,4.54,-20.0
2020-08-09 13:33:49,0.434,4.56,-20.0
2020-08-10 01:33:28,0.432,4.56,-20.0
2020-08-10 13:33:05,0.432,4.56,-20.0
2020-08-11 01:32:43,0.434,4.56,-20.0
2020-08-11 13:32:26,0.432,4.58,-20.0
2020-08-12 01:32:03,0.433,4.57,-20.0
2020-08-12 13:31:27,0.432,4.56,-20.0
2020-08-13 01:30:54,0.432,4.56,-20.0
2020-08-13 13:30:30,0.431,4.57,-20.0
2020-08-14 01:29:52,0.433,4.56,-20.0
2020-08-14 13:29:23,0.433,4.56,-20.0
2020-08-15 01:28:54,0.434,4.56,-20.0
2020-08-15 13:28:27,0.433,4.58,-20.0
2020-08-16 01:28:02,0.434,4.55,-20.0
2020-08-16 13:27:35,0.434,4.56,-20.0
2020-08-17 01:27:03,0.428,4.57,-20.0
2020-08-17 13:26:35,0.428,4.55,-20.0
2020-08-18 01:26:04,0.426,4.57,-20.0
2020-08-18 13:25:36,0.43,4.56,-20.0
2020-08-19 01:25:13,0.431,4.57,-20.0
2020-08-19 13:24:46,0.432,4.56,-20.0
2020-08-20 01:24:17,0.434,4.56,-20.0
2020-08-20 13:23:44,0.433,4.57,-20.0
2020-08-21 01:23:12,0.433,4.57,-20.0
2020-08-21 13:22:39,0.433,4.57,-20.0
2020-08-22 01:22:09,0.433,4.57,-20.0
2020-08-22 13:21:44,0.433,4.56,-20.0
2020-08-23 01:21:15,0.433,4.56,-20.0
2020-08-23 13:20:53,0.432,4.56,-20.0
2020-08-24 01:20:27,0.431,4.57,-20.0
2020-08-24 13:19:59,0.431,4.56,-20.0
2020-08-25 01:19:26,0.431,4.57,-20.0
2020-08-25 13:18:57,0.429,4.56,-20.0
2020-08-26 01:18:29,0.431,4.57,-20.0
2020-08-26 13:17:58,0.434,4.55,-20.0
2020-08-27 01:17:32,0.434,4.56,-20.0
2020-08-27 13:17:05,0.435,4.56,-20.0
2020-08-28 01:16:35,0.436,4.57,-20.0
2020-08-28 13:15:52,0.435,4.55,-20.0
2020-08-29 01:15:29,0.431,4.56,-20.0
2020-08-29 13:14:54,0.43,4.57,-20.0
2020-08-30 01:14:19,0.429,4.56,-20.0
2020-08-30 13:13:46,0.43,4.56,-20.0
2020-08-31 01:13:19,0.431,4.56,-20.0
2020-08-31 13:12:52,0.433,4.57,-20.0
2020-09-01 01:12:23,0.431,4.57,-20.0
2020-09-01 13:11:49,0.427,4.55,-20.0
2020-09-02 01:11:20,0.427,4.56,-20.0
2020-09-02 13:10:54,0.428,4.56,-20.0
2020-09-03 01:10:26,0.428,4.56,-20.0
2020-09-03 13:09:59,0.425,4.56,-20.0
2020-09-04 01:09:30,0.428,4.57,-20.0
2020-09-04 13:09:00,0.431,4.56,-20.0
2020-09-05 01:08:26,0.432,4.57,-20.0
2020-09-05 13:07:58,0.429,4.56,-20.0
2020-09-06 01:07:32,0.429,4.56,-20.0
2020-09-06 13:06:59,0.431,4.58,-20.0
2020-09-07 01:06:21,0.432,4.56,-20.0
2020-09-07 13:05:52,0.432,4.56,-20.0
2020-09-08 01:05:30,0.432,4.57,-20.0
2020-09-08 13:05:08,0.432,4.56,-20.0
2020-09-09 01:04:38,0.43,4.56,-20.0
2020-09-09 13:04:16,0.431,4.56,-20.0
2020-09-10 01:03:47,0.428,4.57,-20.0
2020-09-10 13:03:21,0.424,4.57,-20.0
2020-09-11 01:03:00,0.428,4.56,-20.0
2020-09-11 13:02:19,0.43,4.57,-20.0
2020-09-12 01:01:50,0.43,4.56,-20.0
2020-09-12 13:01:24,0.431,4.58,-20.0
2020-09-13 01:01:02,0.432,4.58,-20.0
2020-09-13 13:00:29,0.436,4.56,-20.0
2020-09-14 00:59:54,0.434,4.56,-20.0
2020-09-14 12:59:27,0.431,4.56,-20.0
2020-09-15 00:58:55,0.43,4.57,-20.0
2020-09-15 12:58:37,0.43,4.56,-20.0
2020-09-16 00:58:09,0.432,4.57,-20.0
2020-09-16 12:57:39,0.431,4.56,-20.0
2020-09-17 00:57:14,0.432,4.56,-20.0
2020-09-17 12:56:51,0.431,4.57,-20.0
2020-09-18 00:56:11,0.43,4.56,-20.0
2020-09-18 12:55:48,0.432,4.56,-20.0
2020-09-19 00:55:13,0.43,4.56,-20.0
2020-09-19 12:54:41,0.431,4.56,-20.0
2020-09-20 00:54:08,0.427,4.57,-20.0
2020-09-20 12:53:43,0.428,4.57,-20.0
2020-09-21 00:53:11,0.427,4.57,-20.0
2020-09-21 12:52:30,0.428,4.57,-20.0
2020-09-22 00:52:09,0.431,4.57,-20.0
2020-09-22 12:51:46,0.434,4.56,-20.0
2020-09-23 00:51:20,0.433,4.56,-20.0
2020-09-23 12:50:54,0.431,4.56,-20.0
2020-09-24 00:50:20,0.431,4.56,-20.0
2020-09-24 12:49:53,0.432,4.56,-20.0
2020-09-25 00:49:30,0.433,4.57,-20.0
2020-09-25 12:48:55,0.432,4.57,-20.0
2020-09-26 00:48:30,0.433,4.57,-20.0
2020-09-26 12:47:57,0.431,4.57,-20.0
2020-09-27 00:47:23,0.432,4.57,-20.0
2020-09-27 12:46:58,0.434,4.57,-20.0
2020-09-28 00:46:38,0.432,4.57,-20.0
2020-09-28 12:46:12,0.433,4.56,-20.0
2020-09-29 00:45:41,0.427,4.56,-20.0
2020-09-29 11:03:15,0.433,4.56,-20.0
2020-09-29 23:02:39,0.431,4.57,-20.0
2020-09-30 11:02:21,0.432,4.56,-20.0
2020-09-30 23:01:54,0.432,4.57,-20.0
2020-10-01 11:01:28,0.434,4.56,-20.0
2020-10-01 23:00:51,0.437,4.56,-20.0
2020-10-02 11:00:18,0.436,4.56,-20.0
2020-10-02 22:59:47,0.433,4.58,-20.0
2020-10-03 10:59:15,0.432,4.59,-20.0
2020-10-03 22:58:44,0.433,4.57,-20.0
2020-10-04 10:58:27,0.43,4.57,-20.0
2020-10-04 22:58:00,0.434,4.56,-20.0
2020-10-05 10:57:19,0.433,4.57,-20.0
2020-10-05 22:56:51,0.43,4.57,-20.0
2020-10-06 10:56:24,0.433,4.57,-20.0
2020-10-06 22:56:03,0.436,4.56,-20.0
2020-10-07 10:55:34,0.431,4.57,-20.0
2020-10-07 22:55:02,0.432,4.56,-20.0
2020-10-08 10:54:33,0.436,4.56,-20.0
2020-10-08 22:54:08,0.435,4.57,-20.0
2020-10-09 10:53:46,0.436,4.56,-20.0
2020-10-09 22:53:24,0.435,4.56,-20.0
2020-10-10 10:52:59,0.433,4.56,-20.0
2020-10-10 22:52:33,0.434,4.57,-20.0
2020-10-11 10:52:01,0.432,4.57,-20.0
2020-10-11 22:51:32,0.433,4.58,-20.0
2020-10-12 10:51:11,0.432,4.56,-20.0
2020-10-12 22:50:46,0.431,4.56,-20.0
2020-10-13 10:50:10,0.433,4.56,-20.0
2020-10-13 22:49:45,0.43,4.56,-20.0
2020-10-14 10:49:19,0.43,4.57,-20.0
2020-10-14 22:48:39,0.428,4.57,-20.0
2020-10-15 10:48:12,0.428,4.57,-20.0
2020-10-15 22:47:44,0.43,4.56,-20.0
2020-10-16 10:47:16,0.431,4.57,-20.0
2020-10-16 22:46:49,0.429,4.56,-20.0
2020-10-17 10:46:15,0.429,4.56,-20.0
2020-10-17 22:45:46,0.43,4.56,-20.0
2020-10-18 10:45:16,0.425,4.57,-20.0
2020-10-18 22:44:51,0.43,4.58,-20.0
2020-10-19 10:44:22,0.433,4.56,-20.0
2020-10-19 22:43:50,0.43,4.57,-20.0
2020-10-20 10:43:26,0.43,4.56,-20.0
2020-10-20 22:43:00,0.429,4.57,-20.0
2020-10-21 10:42:26,0.429,4.57,-20.0
2020-10-21 22:41:56,0.429,4.57,-20.0
2020-10-22 10:41:34,0.429,4.57,-20.0
2020-10-22 22:41:09,0.429,4.56,-20.0
2020-10-23 10:40:53,0.428,4.56,-20.0
2020-10-23 22:40:24,0.429,4.57,-20.0
2020-10-24 10:39:44,0.43,4.57,-20.0
2020-10-24 22:39:27,0.427,4.57,-20.0
2020-10-25 10:39:09,0.427,4.56,-20.0
2020-10-25 22:38:40,0.429,4.58,-20.0
2020-10-26 10:38:09,0.428,4.58,-20.0
2020-10-26 22:37:39,0.427,4.57,-20.0
