KeyTime,ResistValue,VoltValue,TempValue
2020-11-21 22:09,0.444,4.49,-20.0
2020-11-22 10:08,0.445,4.49,-20.0
2020-11-22 22:08,0.443,4.49,-20.0
2020-11-23 10:07,0.443,4.49,-20.0
2020-11-23 22:07,0.445,4.48,-20.0
2020-11-24 10:06,0.443,4.49,-20.0
2020-11-24 22:06,0.441,4.5,-20.0
2020-11-25 10:05,0.435,4.49,-20.0
2020-11-25 22:04,0.436,4.49,-20.0
2020-11-26 10:04,0.439,4.49,-20.0
2020-11-26 22:03,0.44,4.48,-20.0
2020-11-27 10:03,0.44,4.48,-20.0
2020-11-27 22:02,0.44,4.48,-20.0
2020-11-28 10:02,0.44,4.5,-20.0
2020-11-28 22:01,0.442,4.49,-20.0
2020-11-29 10:01,0.444,4.5,-20.0
2020-11-29 22:00,0.439,4.49,-20.0
2020-11-30 10:00,0.439,4.49,-20.0
2020-11-30 21:59,0.44,4.5,-20.0
2020-12-01 9:59,0.436,4.48,-20.0
2020-12-01 21:58,0.438,4.48,-20.0
2020-12-02 9:58,0.439,4.5,-20.0
2020-12-02 21:57,0.441,4.49,-20.0
2020-12-03 9:56,0.438,4.48,-20.0
2020-12-03 21:56,0.438,4.48,-20.0
2020-12-04 9:56,0.438,4.49,-20.0
2020-12-04 21:55,0.438,4.5,-20.0
2020-12-05 9:55,0.431,4.51,-20.0
2020-12-05 21:54,0.434,4.5,-20.0
2020-12-06 9:54,0.433,4.49,-20.0
2020-12-06 21:53,0.434,4.48,-20.0
2020-12-07 9:52,0.435,4.49,-20.0
2020-12-07 21:52,0.438,4.49,-20.0
2020-12-08 9:51,0.438,4.49,-20.0
2020-12-08 21:51,0.441,4.49,-20.0
2020-12-09 9:50,0.442,4.5,-20.0
2020-12-09 21:49,0.438,4.49,-20.0
2020-12-10 9:49,0.436,4.51,-20.0
2020-12-10 21:48,0.434,4.48,-20.0
2020-12-11 9:48,0.44,4.5,-20.0
2020-12-11 21:47,0.44,4.49,-20.0
2020-12-12 9:47,0.44,4.49,-20.0
2020-12-12 21:46,0.441,4.49,-20.0
2020-12-13 9:46,0.438,4.49,-20.0
2020-12-13 21:45,0.438,4.49,-20.0
2020-12-14 9:45,0.432,4.5,-20.0
2020-12-14 21:44,0.434,4.49,-20.0
2020-12-15 9:44,0.435,4.5,-20.0
2020-12-15 21:43,0.436,4.49,-20.0
2020-12-16 9:42,0.434,4.49,-20.0
2020-12-16 21:42,0.436,4.5,-20.0
2020-12-17 9:42,0.438,4.49,-20.0
2020-12-17 21:41,0.44,4.48,-20.0
2020-12-18 9:41,0.437,4.49,-20.0
2020-12-18 21:40,0.437,4.49,-20.0
2020-12-19 9:40,0.436,4.5,-20.0
2020-12-19 21:39,0.438,4.49,-20.0
2020-12-20 9:38,0.441,4.5,-20.0
2020-12-20 21:38,0.441,4.5,-20.0
2020-12-21 9:37,0.439,4.48,-20.0
2020-12-21 21:37,0.44,4.49,-20.0
2020-12-22 9:36,0.437,4.49,-20.0
2020-12-22 21:36,0.439,4.49,-20.0
2020-12-23 9:35,0.44,4.48,-20.0
2020-12-23 21:35,0.441,4.49,-20.0
2020-12-24 9:34,0.435,4.49,-20.0
2020-12-24 21:34,0.436,4.49,-20.0
2020-12-25 9:33,0.44,4.48,-20.0
2020-12-25 21:32,0.439,4.49,-20.0
2020-12-26 9:32,0.438,4.48,-20.0
2020-12-26 21:31,0.439,4.49,-20.0
2020-12-27 9:31,0.44,4.49,-20.0
2020-12-27 21:30,0.439,4.49,-20.0
2020-12-28 9:30,0.432,4.48,-20.0
2020-12-28 21:29,0.434,4.49,-20.0
2020-12-29 9:29,0.438,4.48,-20.0
2020-12-29 21:28,0.44,4.49,-20.0
2020-12-30 9:28,0.439,4.49,-20.0
2020-12-30 21:27,0.436,4.5,-20.0
2020-12-31 9:27,0.437,4.49,-20.0
2020-12-31 21:26,0.437,4.49,-20.0
2021-01-01 9:25,0.436,4.49,-20.0
2021-01-01 21:25,0.439,4.49,-20.0
2021-01-02 9:24,0.441,4.49,-20.0
2021-01-02 21:24,0.442,4.48,-20.0
2021-01-03 9:23,0.442,4.49,-20.0
2021-01-03 21:23,0.445,4.49,-20.0
2021-01-04 9:22,0.439,4.47,-20.0
2021-01-04 21:22,0.439,4.47,-20.0
2021-01-05 9:21,0.439,4.47,-20.0
2021-01-05 21:21,0.438,4.47,-20.0
2021-01-06 9:20,0.439,4.49,-20.0
2021-01-06 21:20,0.438,4.48,-20.0
2021-01-07 9:19,0.44,4.47,-20.0
2021-01-07 21:18,0.44,4.49,-20.0
2021-01-08 9:18,0.438,4.5,-20.0
2021-01-08 21:17,0.436,4.48,-20.0
2021-01-09 9:17,0.439,4.49,-20.0
2021-01-09 21:16,0.439,4.49,-20.0
2021-01-10 9:16,0.439,4.49,-20.0
2021-01-10 21:15,0.436,4.49,-20.0
2021-01-11 9:15,0.434,4.47,-20.0
2021-01-11 21:14,0.438,4.49,-20.0
2021-01-12 9:14,0.437,4.47,-20.0
2021-01-12 21:13,0.441,4.47,-20.0
2021-01-13 9:13,0.443,4.47,-20.0
2021-01-13 21:12,0.444,4.46,-20.0
2021-01-14 9:12,0.442,4.47,-20.0
2021-01-14 21:11,0.443,4.46,-20.0
2021-01-15 9:10,0.444,4.46,-20.0
2021-01-15 21:10,0.444,4.46,-20.0
2021-01-16 9:09,0.444,4.46,-20.0
2021-01-16 21:09,0.446,4.47,-20.0
2021-01-17 9:08,0.444,4.48,-20.0
2021-01-17 21:07,0.442,4.48,-20.0
2021-01-18 9:07,0.439,4.48,-20.0
2021-01-18 21:06,0.436,4.48,-20.0
2021-01-19 9:06,0.44,4.47,-20.0
2021-01-19 21:05,0.44,4.46,-20.0
2021-01-20 9:05,0.442,4.47,-20.0
2021-01-20 21:04,0.444,4.48,-20.0
2021-01-21 9:04,0.445,4.48,-20.0
2021-01-21 21:03,0.443,4.46,-20.0
2021-01-22 9:03,0.442,4.47,-20.0
2021-01-22 21:02,0.445,4.47,-20.0
2021-01-23 9:01,0.447,4.46,-20.0
2021-01-23 21:01,0.444,4.46,-20.0
2021-01-24 9:00,0.44,4.47,-20.0
2021-01-24 21:00,0.439,4.47,-20.0
2021-01-25 8:59,0.44,4.49,-20.0
2021-01-25 20:59,0.442,4.47,-20.0
2021-01-26 8:59,0.443,4.47,-20.0
2021-01-26 20:58,0.445,4.47,-20.0
2021-01-27 8:58,0.444,4.47,-20.0
2021-01-27 20:57,0.443,4.47,-20.0
2021-01-28 8:57,0.445,4.47,-20.0
2021-01-28 20:56,0.439,4.48,-20.0
2021-01-29 8:55,0.442,4.47,-20.0
2021-01-29 20:55,0.44,4.47,-20.0
2021-01-30 8:54,0.441,4.47,-20.0
2021-01-30 20:54,0.445,4.47,-20.0
2021-01-31 8:53,0.446,4.47,-20.0
2021-01-31 20:53,0.445,4.47,-20.0
2021-02-01 8:52,0.444,4.47,-20.0
2021-02-01 20:52,0.445,4.47,-20.0
2021-02-02 8:52,0.439,4.47,-20.0
2021-02-02 20:51,0.44,4.47,-20.0
2021-02-03 8:50,0.439,4.47,-20.0
